Date : 2026-03-11 19:49:28
Directory : c:\E-Commerce Website (Full) - Copy (3)
Total : 736 files,  170514 codes, 4477 comments, 15768 blanks, all 190759 lines

Languages
+--------------------+------------+------------+------------+------------+------------+
| language           | files      | code       | comment    | blank      | total      |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\components\superadmin\SuperAdminRoute.tsx        | TypeScript JSX     |         34 |          0 |          8 |         42 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\components\ui\CinematicLoader.tsx                | TypeScript JSX     |         54 |          4 |          6 |         64 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\components\useMinimumLoadingTime.ts              | TypeScript         |         33 |          5 |          5 |         43 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\config\adConfig.json                             | JSON               |        109 |          0 |          2 |        111 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\config\firebase.ts                               | TypeScript         |         60 |          4 |          5 |         69 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\constants.ts                                     | TypeScript         |          1 |          0 |          1 |          2 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\context\AuthContext.tsx                          | TypeScript JSX     |        161 |         16 |         22 |        199 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\context\BuilderContext.tsx                       | TypeScript JSX     |        955 |         57 |        126 |      1,138 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\context\CartContext.tsx                          | TypeScript JSX     |         95 |          1 |         16 |        112 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\context\CustomerAuthContext.tsx                  | TypeScript JSX     |        125 |          6 |         26 |        157 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\context\MediaStoreContext.tsx                    | TypeScript JSX     |         93 |          8 |         14 |        115 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\context\MerchantAuthContext.tsx                  | TypeScript JSX     |         86 |          3 |         14 |        103 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\context\OmnoraContext.tsx                        | TypeScript JSX     |         66 |          1 |          9 |         76 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\context\StorefrontContext.tsx                    | TypeScript JSX     |        421 |          9 |         55 |        485 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\context\ThemeContext.tsx                         | TypeScript JSX     |         48 |          1 |         13 |         62 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\context\Toast.css                                | CSS                |        121 |          0 |         18 |        139 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\context\ToastContext.tsx                         | TypeScript JSX     |         70 |          3 |         14 |         87 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\data\fallbackProducts.ts                         | TypeScript         |         92 |          0 |          0 |         92 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\hooks\BindResolver.ts                            | TypeScript         |        122 |          8 |         25 |        155 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\hooks\useBuilderInteractionStore.ts              | TypeScript         |         91 |          5 |         20 |        116 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\hooks\useCart.ts                                 | TypeScript         |         45 |          0 |          4 |         49 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\hooks\useImageLoader.ts                          | TypeScript         |         73 |         27 |         23 |        123 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\hooks\useMinimumLoadingTime.ts                   | TypeScript         |         31 |          0 |          6 |         37 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\hooks\useNodeSelector.ts                         | TypeScript         |         68 |          5 |         14 |         87 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\hooks\useScrollReveal.ts                         | TypeScript         |         26 |          1 |          7 |         34 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\hooks\useStorefront.ts                           | TypeScript         |         61 |          6 |         13 |         80 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\index.css                                        | CSS                |        517 |          0 |         83 |        600 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\lib\CommandExecutor.ts                           | TypeScript         |         47 |          1 |          6 |         54 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\lib\GeoService.ts                                | TypeScript         |         31 |          1 |          7 |         39 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\lib\LocalAIEngine.ts                             | TypeScript         |        238 |          9 |         58 |        305 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\lib\SuperAdminClient.ts                          | TypeScript         |         51 |          2 |         11 |         64 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\lib\cinematicStyles.ts                           | TypeScript         |        251 |         15 |         41 |        307 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\lib\loadingManager.ts                            | TypeScript         |        135 |         20 |         27 |        182 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\lib\mediaUploader.ts                             | TypeScript         |         95 |          9 |         20 |        124 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\lib\supabaseClient.ts                            | TypeScript         |         18 |          0 |          5 |         23 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\main.tsx                                         | TypeScript JSX     |         48 |          2 |          6 |         56 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\About.css                                  | CSS                |        202 |          0 |         39 |        241 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\About.tsx                                  | TypeScript JSX     |        138 |          6 |         15 |        159 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\AdminAnalytics.css                         | CSS                |        241 |          0 |         35 |        276 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\AdminAnalytics.tsx                         | TypeScript JSX     |        152 |          9 |         15 |        176 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\AdminApprove.css                           | CSS                |        207 |          0 |         30 |        237 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\AdminApprove.tsx                           | TypeScript JSX     |         94 |          1 |         18 |        113 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\AdminDashboard.css                         | CSS                |      1,118 |          0 |        172 |      1,290 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\AdminDashboard.tsx                         | TypeScript JSX     |        194 |          9 |         24 |        227 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\AdminOrders.css                            | CSS                |        307 |          0 |         49 |        356 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\AdminOrders.tsx                            | TypeScript JSX     |        223 |          1 |         16 |        240 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\AdminProducts.css                          | CSS                |        331 |          0 |         53 |        384 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\AdminProducts.tsx                          | TypeScript JSX     |        220 |          0 |         20 |        240 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\AdminUsers.css                             | CSS                |        225 |          0 |         32 |        257 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\AdminUsers.tsx                             | TypeScript JSX     |        163 |          1 |         17 |        181 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\Cart.css                                   | CSS                |        222 |          0 |         36 |        258 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\Cart.tsx                                   | TypeScript JSX     |        177 |          0 |        179 |        356 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\Checkout.css                               | CSS                |        322 |          0 |         41 |        363 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\Checkout.tsx                               | TypeScript JSX     |        467 |         10 |         43 |        520 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\Collection.css                             | CSS                |        554 |          0 |         91 |        645 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\Collection.tsx                             | TypeScript JSX     |        239 |          9 |         28 |        276 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\Contact.css                                | CSS                |        136 |          0 |         22 |        158 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\FAQ.css                                    | CSS                |        148 |          0 |         25 |        173 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\Home.tsx                                   | TypeScript JSX     |        388 |          9 |         36 |        433 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\HomeWithAds.tsx                            | TypeScript JSX     |         14 |          4 |          4 |         22 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\LegalPages.css                             | CSS                |         94 |          0 |         16 |        110 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\Login.css                                  | CSS                |        215 |          0 |         31 |        246 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\Login.tsx                                  | TypeScript JSX     |        248 |         26 |        187 |        461 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\NotFound.css                               | CSS                |         42 |          0 |          7 |         49 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\NotFound.tsx                               | TypeScript JSX     |         28 |          0 |          3 |         31 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\OmnoraCollection.css                       | CSS                |        348 |          0 |         56 |        404 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\OmnoraContact.css                          | CSS                |        201 |          0 |         36 |        237 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\OmnoraContact.tsx                          | TypeScript JSX     |        162 |          5 |         20 |        187 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\OmnoraFAQ.css                              | CSS                |        192 |          0 |         35 |        227 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\OmnoraFAQ.tsx                              | TypeScript JSX     |        123 |          5 |         18 |        146 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\OmnoraFinal.css                            | CSS                |        800 |          0 |        112 |        912 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\OrderConfirmation.css                      | CSS                |        210 |          0 |         33 |        243 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\OrderConfirmation.tsx                      | TypeScript JSX     |        149 |         13 |         19 |        181 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\OrderDetail.css                            | CSS                |        213 |          0 |         34 |        247 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\OrderDetail.tsx                            | TypeScript JSX     |        231 |         11 |         23 |        265 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\PaymentSuccess.css                         | CSS                |        126 |          0 |         20 |        146 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\PaymentSuccess.tsx                         | TypeScript JSX     |         50 |          3 |          9 |         62 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\Privacy.tsx                                | TypeScript JSX     |         41 |          0 |          5 |         46 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\Product.css                                | CSS                |        241 |          0 |         37 |        278 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\Product.tsx                                | TypeScript JSX     |        242 |          8 |         34 |        284 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\Profile.css                                | CSS                |        226 |          0 |         35 |        261 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\Profile.tsx                                | TypeScript JSX     |        266 |          7 |         21 |        294 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\Register.tsx                               | TypeScript JSX     |          9 |          1 |          4 |         14 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\RoleSelector.css                           | CSS                |         43 |          0 |          5 |         48 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\SellerDashboard.css                        | CSS                |        514 |          0 |         74 |        588 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\SellerDashboard.tsx                        | TypeScript JSX     |        364 |         33 |         45 |        442 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\SizeGuide.tsx                              | TypeScript JSX     |         78 |          0 |          5 |         83 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\StorefrontTestPage.tsx                     | TypeScript JSX     |         60 |          1 |          6 |         67 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\Terms.tsx                                  | TypeScript JSX     |         45 |          0 |          6 |         51 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\Wishlist.css                               | CSS                |        126 |          0 |         20 |        146 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\Wishlist.tsx                               | TypeScript JSX     |        141 |          6 |         17 |        164 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\builder\BuilderHelpPage.tsx                | TypeScript JSX     |        301 |          5 |         12 |        318 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\index.css                                  | CSS                |          5 |          0 |          2 |          7 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\marketing\LandingPage.tsx                  | TypeScript JSX     |        108 |          5 |         12 |        125 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\pages\service.js                                 | JavaScript         |        154 |          5 |         14 |        173 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\client\AssetContext.tsx                 | TypeScript JSX     |        108 |          1 |         10 |        119 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\client\ComponentWrapper.tsx             | TypeScript JSX     |        111 |          2 |         12 |        125 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\client\OmnoraContext.tsx                | TypeScript JSX     |         66 |          1 |          9 |         76 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\client\OmnoraRenderer.tsx               | TypeScript JSX     |        161 |         10 |         25 |        196 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\client\bootstrap.tsx                    | TypeScript JSX     |        263 |          9 |         25 |        297 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\components\OmnoraBlocks.tsx             | TypeScript JSX     |        554 |          9 |         70 |        633 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\core\AnalyticsClient.ts                 | TypeScript         |         93 |          8 |         22 |        123 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\core\CartStore.ts                       | TypeScript         |        227 |         12 |         41 |        280 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\core\DataLink.ts                        | TypeScript         |         33 |          0 |          5 |         38 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\core\DatabaseClient.ts                  | TypeScript         |        479 |         32 |         74 |        585 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\core\Dispatcher.ts                      | TypeScript         |        116 |          3 |         28 |        147 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\core\DomainRouter.ts                    | TypeScript         |        115 |          8 |         16 |        139 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\core\Logger.ts                          | TypeScript         |         21 |          0 |          4 |         25 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\core\NodeStore.ts                       | TypeScript         |         69 |          1 |         16 |         86 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\core\OrderStore.ts                      | TypeScript         |        152 |          7 |         38 |        197 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\core\Registry.ts                        | TypeScript         |        156 |          3 |         16 |        175 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\core\StorageClient.ts                   | TypeScript         |         91 |          5 |         26 |        122 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\core\SupabaseDatabaseClient.ts          | TypeScript         |        561 |         19 |         94 |        674 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\core\SupabaseStorageClient.ts           | TypeScript         |         82 |          4 |         20 |        106 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\core\SymbolManager.ts                   | TypeScript         |        127 |          9 |         26 |        162 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\core\TemplateResolver.ts                | TypeScript         |        162 |          3 |         24 |        189 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\core\normalize.ts                       | TypeScript         |         97 |          3 |         12 |        112 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\core\types.ts                           | TypeScript         |         66 |          3 |          7 |         76 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\library\Blocks.tsx                      | TypeScript JSX     |        140 |          1 |         12 |        153 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\library\EditableComponents.tsx          | TypeScript JSX     |        551 |         13 |         66 |        630 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\library\modules\DiscoveryEngine.tsx     | TypeScript JSX     |        169 |          2 |         20 |        191 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\library\modules\ElementControlLayer.tsx | TypeScript JSX     |      1,338 |         46 |        124 |      1,508 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\library\modules\FeatureGridv5.tsx       | TypeScript JSX     |        167 |          5 |         12 |        184 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\library\modules\FeatureModule.tsx       | TypeScript JSX     |        103 |          3 |         11 |        117 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\library\modules\HeaderModule.tsx        | TypeScript JSX     |        116 |          3 |          9 |        128 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\library\modules\HeroModule.tsx          | TypeScript JSX     |        157 |         10 |         22 |        189 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\library\modules\IntelligenceModules.tsx | TypeScript JSX     |        113 |          2 |         14 |        129 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\library\modules\ProductModule.tsx       | TypeScript JSX     |        155 |          9 |         23 |        187 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\library\modules\PromoModule.tsx         | TypeScript JSX     |        107 |          3 |         11 |        121 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\library\modules\ReviewModule.tsx        | TypeScript JSX     |         94 |          2 |         10 |        106 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\library\modules\SelectionEngine.tsx     | TypeScript JSX     |        154 |          0 |         17 |        171 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\library\modules\SocialProofModule.tsx   | TypeScript JSX     |         66 |          0 |         10 |         76 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\library\modules\StockScarcityModule.tsx | TypeScript JSX     |         41 |          0 |          6 |         47 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\library\modules\TransactionModule.tsx   | TypeScript JSX     |        139 |          3 |         11 |        153 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\library\modules\TransactionPipeline.tsx | TypeScript JSX     |        122 |          0 |         15 |        137 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\library\modules\TrustEngine.tsx         | TypeScript JSX     |         53 |          0 |         10 |         63 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\library\modules\TrustModule.tsx         | TypeScript JSX     |        148 |          7 |         19 |        174 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\library\modules\UrgencyTimerModule.tsx  | TypeScript JSX     |        104 |          4 |         19 |        127 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\navigation\LinkResolver.tsx             | TypeScript JSX     |         73 |          1 |         10 |         84 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\publish\CleanRenderer.tsx               | TypeScript JSX     |        178 |         10 |         31 |        219 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\publish\Publisher.ts                    | TypeScript         |        141 |          6 |         25 |        172 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\platform\publish\StorefrontApp.tsx               | TypeScript JSX     |        193 |         15 |         35 |        243 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\services\CheckoutService.ts                      | TypeScript         |         39 |          7 |         10 |         56 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\stores\useGlobalThemeStore.ts                    | TypeScript         |        252 |         14 |         45 |        311 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\stores\useProductDraftStore.ts                   | TypeScript         |        144 |         15 |         33 |        192 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\styles\Animations.css                            | CSS                |        140 |          0 |         31 |        171 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\styles\Home.css                                  | CSS                |        335 |          0 |         52 |        387 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\styles\collection.css                            | CSS                |        165 |          0 |         28 |        193 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\styles\product.css                               | CSS                |        209 |          0 |         33 |        242 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\styles\theme.css                                 | CSS                |        235 |          0 |         41 |        276 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\utils\builderUtils.ts                            | TypeScript         |        109 |          3 |         21 |        133 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\utils\imageAnalysis.ts                           | TypeScript         |         63 |          7 |          9 |         79 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\utils\stressTest.ts                              | TypeScript         |         46 |          4 |         11 |         61 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\utils\whatsappOrderService.ts                    | TypeScript         |        130 |          6 |         25 |        161 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\src\vite-env.d.ts                                    | TypeScript         |         24 |          1 |          7 |         32 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\tailwind.config.js                                   | JavaScript         |         22 |          0 |          1 |         23 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\tsconfig.json                                        | JSON with Comments |         17 |          0 |          2 |         19 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\vercel.json                                          | JSON               |         12 |          0 |          0 |         12 |
| c:\E-Commerce Website (Full) - Copy (3)\frontend\vite.config.ts                                       | TypeScript         |        173 |          3 |          2 |        178 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\BULLMQ_STATUS.md                                   | Markdown           |        104 |          0 |         32 |        136 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\COLLECTION_PAGE_FIX.md                             | Markdown           |         99 |          0 |         22 |        121 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\MONGODB_SETUP.md                                   | Markdown           |        112 |          0 |         53 |        165 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\PRODUCTION_READINESS.md                            | Markdown           |        112 |          0 |         34 |        146 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\README.md                                          | Markdown           |         82 |          0 |         29 |        111 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\SECURITY_FIXES.md                                  | Markdown           |         86 |          0 |         22 |        108 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\bootstrap.js                                       | JavaScript         |         79 |         14 |         19 |        112 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\check_products.js                                  | JavaScript         |         31 |          0 |         10 |         41 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\check_status.js                                    | JavaScript         |          7 |          0 |          1 |          8 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\config\db.js                                       | JavaScript         |         11 |          0 |          3 |         14 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\config\env.js                                      | JavaScript         |        118 |          1 |         18 |        137 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\controllers\adminController.js                     | JavaScript         |        196 |          2 |         30 |        228 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\controllers\analyticsController.js                 | JavaScript         |         57 |          3 |          9 |         69 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\controllers\authController.js                      | JavaScript         |        214 |         28 |         30 |        272 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\controllers\cartController.js                      | JavaScript         |        217 |          0 |         32 |        249 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\controllers\contactController.js                   | JavaScript         |         67 |          2 |         14 |         83 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\controllers\domainController.js                    | JavaScript         |         62 |          3 |          9 |         74 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\controllers\inventoryController.js                 | JavaScript         |        356 |          2 |         48 |        406 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\controllers\mediaController.js                     | JavaScript         |         73 |          1 |         13 |         87 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\controllers\newsletterController.js                | JavaScript         |         78 |          5 |         15 |         98 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\controllers\orderController.js                     | JavaScript         |        608 |         47 |         93 |        748 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\controllers\paymentController.js                   | JavaScript         |         97 |          1 |         10 |        108 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\controllers\phase1Controller.js                    | JavaScript         |        474 |          5 |         93 |        572 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\controllers\phase2Controller.js                    | JavaScript         |        688 |         35 |        131 |        854 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\controllers\phase3Controller.js                    | JavaScript         |        809 |         53 |        155 |      1,017 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\controllers\productController.js                   | JavaScript         |        283 |          7 |         35 |        325 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\controllers\recommendationController.js            | JavaScript         |        213 |          1 |         32 |        246 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\controllers\reviewController.js                    | JavaScript         |        335 |          4 |         51 |        390 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\controllers\searchController.js                    | JavaScript         |        203 |          2 |         24 |        229 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\controllers\userController.js                      | JavaScript         |        201 |          1 |         34 |        236 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\controllers\webhookController.js                   | JavaScript         |        120 |          9 |         17 |        146 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\controllers\wishlistController.js                  | JavaScript         |        359 |          0 |         52 |        411 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\data\admin_action_logs.json                        | JSON               |          1 |          0 |          0 |          1 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\data\defaultProducts.js                            | JavaScript         |         87 |          2 |          3 |         92 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\data\event.json                                    | JSON               |      8,872 |          0 |          0 |      8,872 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\data\orders.json                                   | JSON               |          1 |          0 |          0 |          1 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\data\product.json                                  | JSON               |     10,686 |          0 |          0 |     10,686 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\data\products.json                                 | JSON               |         80 |          0 |          0 |         80 |
| c:\E-Commerce Website (Full) - Copy (3)\gsgbackend\data\sitecontent.json                              | JSON               |        520 |          0 |          0 |        520 |
